GEOID,unique_id,race_imputed,imputation_probability,date,city,state,zip,county,highest_force,armed,Total_popE,NH_WhiteE,NH_BlackE,Hisp_LatinoE,IncomeE,income_quartile,income_quintile,income_percentile,income_bins_200,NH_WhiteP,NH_BlackP,Hisp_LatinoP,Majority
06107001602,16390,Hispanic/Latino,,2015-07-18,Farmersville,CA,93223,Tulare,Gunshot,Unarmed,5966,1192,46,4718,40633,1,1,17,34,0.19979886020784446,0.0077103586992960105,0.79081461615823,Hispanic/Latino
08069001110,16391,White,,2015-07-18,Fort Collins,CO,80526,Larimer,Gunshot,Armed,4980,4217,209,268,53471,2,2,37,73,0.8467871485943775,0.041967871485943775,0.05381526104417671,White
20193953100,16392,White,,2015-07-18,Colby,KS,67701,Thomas,Gunshot,Armed,5832,5216,170,353,64267,3,3,53,105,0.8943758573388203,0.02914951989026063,0.0605281207133059,White
28033070524,16393,White,,2015-07-18,Southaven,MS,38672,DeSoto,Asphyxiated/Restrained,Unarmed,3162,2680,186,118,83571,3,4,74,147,0.8475648323845667,0.058823529411764705,0.03731815306767868,White
53033002500,16382,White,,2015-07-17,Seattle,WA,98115,King,Gunshot,Armed,3561,2879,19,120,132898,4,5,95,189,0.8084807638303847,0.0053355798932884025,0.03369839932603201,White
48061014001,16383,Hispanic/Latino,,2015-07-17,Brownsville,TX,78520,Cameron,Gunshot,Armed,2244,38,12,2109,10255,1,1,1,1,0.01693404634581105,0.0053475935828877,0.9398395721925134,Hispanic/Latino
06071025100,16384,White,,2015-07-17,Needles,CA,92363,San Bernardino,Gunshot,Armed,1459,690,15,169,40417,1,1,17,33,0.4729266620973269,0.01028101439342015,0.11583276216586703,
47157021731,16385,Black,,2015-07-17,Memphis,TN,38115,Shelby,Gunshot,Unarmed,3221,42,2148,1028,41474,1,1,18,36,0.013039428748835765,0.666873641726172,0.3191555417572183,Black
12095013702,16386,Black,,2015-07-17,Orlando,FL,32812,Orange,Gunshot,Unarmed,5557,2595,706,2201,48750,2,2,29,57,0.4669785855677524,0.12704696778837501,0.39607701997480654,
06065042519,16375,Black,,2015-07-16,Moreno Valley,CA,92553,Riverside,Gunshot,Armed,1929,127,386,1371,43419,1,2,21,42,0.0658372213582167,0.20010368066355624,0.7107309486780715,Hispanic/Latino
56021000200,16376,White,,2015-07-16,Cheyenne,WY,82007,Laramie,Gunshot,Armed,4718,2583,53,1786,44012,1,2,22,43,0.5474777448071216,0.011233573548113607,0.3785502331496397,White
01039962300,16377,White,,2015-07-16,Andalusia,AL,36421,Covington,Gunshot,Armed,3384,3213,12,127,46285,1,2,25,50,0.949468085106383,0.0035460992907801418,0.037529550827423167,White
47065011411,16378,Other/Unknown,,2015-07-16,Chattanooga,TN,37406,Hamilton,Gunshot,Armed,4414,2203,1967,123,46569,2,2,26,51,0.49909379247847757,0.4456275487086543,0.02786588128681468,
12086011302,16379,Black,,2015-07-16,Homestead,FL,33030,Miami-Dade,Gunshot,Armed,6424,342,2448,3634,27934,1,1,5,10,0.05323785803237858,0.38107098381070986,0.5656911581569116,Hispanic/Latino
55079091300,16380,Hispanic/Latino,,2015-07-16,Wauwatosa,WI,53226,Milwaukee,Gunshot,Armed,3880,3570,6,109,101739,4,5,85,170,0.9201030927835051,0.0015463917525773195,0.02809278350515464,White
20209043400,16381,White,,2015-07-16,Kansas City,KS,66106,Wyandotte,Gunshot,Armed,2071,1415,60,591,51667,2,2,34,67,0.6832448092708836,0.028971511347175277,0.2853693867696765,White
26133970100,16372,White,,2015-07-15,Marion,MI,49665,Osceola,Gunshot,Armed,4132,3932,3,47,45110,1,2,23,46,0.9515972894482091,7.260406582768635e-4,0.011374636979670862,White
01029959700,16374,Black,,2015-07-15,Heflin,AL,36264,Cleburne,Gunshot,Unarmed,3456,3020,114,308,39650,1,1,16,31,0.8738425925925926,0.03298611111111111,0.08912037037037036,White
12069031203,16368,Black,,2015-07-14,Mascotte,FL,34753,Lake,Gunshot,Armed,6150,4170,1376,467,56682,2,3,42,83,0.6780487804878049,0.223739837398374,0.07593495934959349,White
39155930600,16370,White,0.995597346,2015-07-14,Southington,OH,44470,Trumbull,Gunshot,Armed,3530,3382,18,0,60417,2,3,47,94,0.9580736543909348,0.0050991501416430595,0,White
25009206300,16364,Hispanic/Latino,,2015-07-13,Lynn,MA,01902,Essex,Gunshot,Unarmed,4545,1455,485,2198,74943,3,4,66,131,0.3201320132013201,0.10671067106710672,0.4836083608360836,
06093001100,16365,White,,2015-07-13,Dunsmuir,CA,96025,Siskiyou,Gunshot,Armed,2207,1678,1,363,37400,1,1,13,26,0.7603081105573176,4.5310376076121433e-4,0.16447666515632078,White
06037273200,16367,White,,2015-07-13,Los Angeles,CA,90291,Los Angeles,Gunshot,Armed,3163,1837,194,973,100100,4,5,84,168,0.5807777426493835,0.06133417641479608,0.30761934871957003,White
56025000800,16356,White,,2015-07-12,Casper,WY,82604,Natrona,Gunshot,Armed,3603,3238,4,165,50614,2,2,32,63,0.8986955315015265,0.0011101859561476548,0.04579517069109076,White
17031812000,16357,White,,2015-07-12,River Forest,IL,60305,Cook,Gunshot,Armed,5057,4321,231,233,123494,4,5,93,185,0.85445916551315,0.045679256476171645,0.04607474787423373,White
12011042900,16358,Hispanic/Latino,,2015-07-12,Plantation,FL,33317,Broward,Gunshot,Unarmed,10002,485,6612,2628,55927,2,3,41,81,0.048490301939612075,0.6610677864427115,0.262747450509898,Black
08031004503,16359,Other/Unknown,,2015-07-12,Denver,CO,80219,Denver,Gunshot,Armed,5096,644,76,4341,40663,1,1,17,34,0.12637362637362637,0.014913657770800628,0.8518445839874411,Hispanic/Latino
48453033000,16360,White,,2015-07-12,Austin,TX,78736,Travis,Gunshot,Armed,6917,4689,71,1840,95508,4,5,82,163,0.6778950412028336,0.010264565563105392,0.2660112765649848,White
13089021910,16361,Black,,2015-07-12,Stone Mountain,GA,30083,DeKalb,Gunshot,Armed,6871,757,5378,127,41647,1,1,18,36,0.11017319167515645,0.7827099403289186,0.018483481298209866,Black
06115040600,16353,White,,2015-07-11,Olivehurst,CA,95961,Yuba,Gunshot,Armed,6011,2973,244,1980,47117,2,2,27,53,0.494593245716187,0.04059224754616536,0.32939610713691564,
13135050416,16354,Black,,2015-07-11,Stone Mountain,GA,30087,DeKalb,Tasered,Unarmed,3498,821,1830,576,74737,3,4,65,130,0.23470554602630075,0.5231560891938251,0.1646655231560892,Black
13217100903,16345,Black,,2015-07-10,Covington,GA,30016,Newton,Gunshot,Uncertain,5832,2160,3029,489,43140,1,2,21,41,0.37037037037037035,0.5193758573388203,0.08384773662551441,Black
32003001003,16347,White,,2015-07-10,Las Vegas,NV,89146,Clark,Gunshot,Armed,4306,1385,182,2223,51316,2,2,33,65,0.3216442173711101,0.04226660473757548,0.516256386437529,Hispanic/Latino
17031500200,16348,Black,,2015-07-10,Chicago,IL,60628,Cook,Gunshot,Armed,2140,27,1998,0,33909,1,1,10,19,0.012616822429906542,0.9336448598130841,0,Black
06037216201,16337,White,,2015-07-09,Los Angeles,CA,90036,Los Angeles,Gunshot,Armed,2578,1434,206,280,102254,4,5,85,170,0.556245151280062,0.07990690457719161,0.10861132660977502,White
06087120500,16340,White,,2015-07-09,Boulder Creek,CA,95006,Santa Cruz,Gunshot,Armed,6039,4519,7,806,132567,4,5,95,189,0.7483026991223712,0.0011591323066732903,0.13346580559695315,White
49021110100,16341,White,,2015-07-09,Parowan,UT,84761,Iron,Gunshot,Armed,4376,3961,0,152,41786,1,1,19,37,0.9051645338208409,0,0.03473491773308958,White
17031691400,16342,Black,,2015-07-09,Chicago,IL,60619,Cook,Gunshot,Armed,3080,0,2938,43,33939,1,1,10,19,0,0.9538961038961039,0.01396103896103896,Black
04013103900,16343,White,,2015-07-09,Phoenix,AZ,85029,Maricopa,Gunshot,Armed,6580,3960,413,1660,52078,2,2,34,68,0.601823708206687,0.0627659574468085,0.25227963525835867,White
29095008700,16344,Black,,2015-07-09,Kansas City,MO,64132,Jackson,Gunshot,Armed,2488,421,1559,188,31146,1,1,7,14,0.1692122186495177,0.6266077170418006,0.07556270096463022,Black
28023950201,16332,Black,,2015-07-08,Stonewall,MS,39363,Clarke,Asphyxiated/Restrained,Unarmed,3504,2977,509,0,49078,2,2,29,58,0.8496004566210046,0.14526255707762556,0,White
37009970802,16333,White,,2015-07-08,Crumpler,NC,28617,Ashe,Gunshot,Armed,3036,2891,9,122,34143,1,1,10,19,0.9522397891963109,0.0029644268774703555,0.04018445322793149,White
41067030401,16334,White,,2015-07-08,Beaverton,OR,97008,Washington,Gunshot,Armed,4516,3229,68,501,59109,2,3,46,91,0.7150132860938884,0.015057573073516387,0.11093888396811337,White
34001001400,16324,Black,,2015-07-07,Atlantic City,NJ,08401,Atlantic,Gunshot,Armed,3812,423,1955,1046,19577,1,1,2,3,0.11096537250786988,0.5128541448058762,0.2743966421825813,Black
29095015100,16325,White,,2015-07-07,Sugar Creek,MO,64050,Jackson,Gunshot,Armed,5883,5234,285,155,65603,3,3,55,109,0.8896821349651538,0.04844467108618052,0.026347101818799932,White
48215023803,16326,Hispanic/Latino,,2015-07-07,Edinburg,TX,78542,Hidalgo,Gunshot,Armed,10573,362,0,10069,72646,3,4,63,126,0.03423815378795044,0,0.9523314101957817,Hispanic/Latino
21093000904,16327,White,,2015-07-07,Elizabethtown,KY,42701,Hardin,Gunshot,Armed,6302,5297,572,107,56892,2,3,42,84,0.840526816883529,0.09076483655982227,0.016978736908917803,White
06029003127,16328,Hispanic/Latino,,2015-07-07,Bakersfield,CA,93307,Kern,Gunshot,Armed,4296,593,56,3552,45357,1,2,24,47,0.13803538175046554,0.01303538175046555,0.8268156424581006,Hispanic/Latino
48113004201,16329,White,,2015-07-07,Dallas,TX,75208,Dallas,Gunshot,Armed,4060,1684,143,2120,69398,3,3,59,118,0.4147783251231527,0.03522167487684729,0.5221674876847291,Hispanic/Latino
48157670604,16330,Black,,2015-07-07,Missouri City,TX,77489,Fort Bend,Gunshot,Armed,4115,0,3217,898,71225,3,4,62,123,0,0.7817739975698663,0.21822600243013365,Black
49057201900,16284,White,,2015-07-06,Ogden,UT,84401,Weber,Tasered,Unarmed,1598,625,6,935,55833,2,3,41,81,0.3911138923654568,0.0037546933667083854,0.5851063829787234,Hispanic/Latino
06047000802,16316,Hispanic/Latino,,2015-07-06,Atwater,CA,95301,Merced,Gunshot,Armed,4360,1609,71,2242,57974,2,3,44,87,0.36903669724770644,0.01628440366972477,0.5142201834862385,Hispanic/Latino
33009960300,16317,White,,2015-07-06,Bath,NH,03740,Grafton,Gunshot,Armed,4909,4756,5,33,61888,2,3,50,99,0.9688327561621511,0.001018537380321858,0.006722346710124261,White
06037570902,16318,White,,2015-07-06,Lakewood,CA,90713,Los Angeles,Gunshot,Unarmed,3395,1527,227,922,85964,4,4,76,151,0.44977908689248897,0.06686303387334315,0.27157584683357877,
06037106111,16319,Black,,2015-07-06,Los Angeles,CA,91342,Los Angeles,Gunshot,Armed,4428,1157,189,2685,107277,4,5,88,175,0.26129177958446254,0.042682926829268296,0.6063685636856369,Hispanic/Latino
40109107104,16320,White,,2015-07-06,Oklahoma City,OK,73119,Oklahoma,Gunshot,Armed,3307,1354,207,1421,26392,1,1,4,8,0.4094345328091926,0.06259449652252796,0.4296945872391896,
04013421902,16321,White,,2015-07-06,Mesa,AZ,85204,Maricopa,Gunshot,Armed,6265,1210,126,4776,29730,1,1,6,12,0.1931364724660814,0.02011173184357542,0.7623304070231445,Hispanic/Latino
06037555106,16311,Hispanic/Latino,,2015-07-05,Hawaiian Gardens,CA,90716,Los Angeles,Gunshot,Unarmed,2903,195,249,1743,60781,2,3,48,95,0.06717189114708921,0.08577333792628315,0.600413365483982,Hispanic/Latino
06001450607,16312,White,,2015-07-05,Pleasanton,CA,94566,Alameda,Gunshot,Unarmed,5360,2261,87,733,107933,4,5,88,175,0.4218283582089552,0.01623134328358209,0.13675373134328359,
48453040800,16314,White,,2015-07-05,Austin,TX,78758,Travis,Gunshot,Armed,5602,2099,327,3002,62500,2,3,50,100,0.3746876115672974,0.058372009996429844,0.5358800428418422,Hispanic/Latino
48453001101,16315,White,,2015-07-05,Austin,TX,78701,Travis,Gunshot,Armed,1722,768,184,547,88182,4,4,77,154,0.445993031358885,0.10685249709639953,0.31765389082462253,
12086005407,16305,Black,,2015-07-04,Miami,FL,33135,Miami-Dade,Tasered,Armed,2348,80,1,2267,35833,1,1,12,23,0.034071550255536626,4.2589437819420784e-4,0.9655025553662692,Hispanic/Latino
47063100300,16306,White,,2015-07-04,Morristown,TN,37813,Hamblen,Gunshot,Armed,3331,1472,314,1362,19531,1,1,2,3,0.4419093365355749,0.09426598619033323,0.408886220354248,
32003005113,16307,White,,2015-07-04,Henderson,NV,89014,Clark,Gunshot,Armed,3521,1189,246,1227,69982,3,3,60,120,0.33768815677364383,0.06986651519454701,0.3484805452996308,
40109107401,16308,Black,,2015-07-04,Oklahoma City,OK,73135,Oklahoma,Gunshot,Armed,6744,2085,2494,1188,67431,3,3,57,114,0.30916370106761565,0.36981020166073547,0.17615658362989323,
51700030300,16309,Black,,2015-07-04,Newport News,VA,23607,Newport News City,Gunshot,Armed,5818,491,4844,234,32813,1,1,9,17,0.08439326228944655,0.8325885183911997,0.04022000687521485,Black
06073017062,16295,Other/Unknown,,2015-07-03,San Diego,CA,92127,San Diego,Gunshot,Armed,4877,3586,0,612,224167,4,5,100,200,0.7352880869386919,0,0.12548697970063563,White
06037403408,16301,Hispanic/Latino,,2015-07-03,Rowland Heights,CA,91748,Los Angeles,Gunshot,Armed,6702,447,241,995,102381,4,5,85,170,0.06669650850492391,0.03595941509997016,0.1484631453297523,
06037900504,16302,Hispanic/Latino,,2015-07-03,Lancaster,CA,93535,Los Angeles,Gunshot,Armed,6696,1265,1523,3356,59212,2,3,46,91,0.18891875746714457,0.22744922341696536,0.501194743130227,Hispanic/Latino
34007601000,16303,Hispanic/Latino,,2015-07-03,Camden,NJ,08105,Camden,Gunshot,Armed,6054,293,611,5062,44755,1,2,23,45,0.04839775355137099,0.10092500825900232,0.8361413941195903,Hispanic/Latino
54089000500,16293,White,0.94849618,2015-07-02,Meadow Bridge,WV,25976,Fayette,Gunshot,Armed,3086,2722,119,117,42566,1,1,20,39,0.8820479585223591,0.03856124432922878,0.03791315618924174,White
12031000600,16296,Black,,2015-07-02,Jacksonville,FL,32207,Duval,Gunshot,Uncertain,4852,2080,1454,827,33750,1,1,9,18,0.42868920032976093,0.2996702390766694,0.1704451772464963,
12086004000,16297,White,,2015-07-02,Miami Beach,FL,33140,Miami-Dade,Gunshot,Armed,4998,3096,31,1843,108852,4,5,88,176,0.6194477791116446,0.006202480992396959,0.36874749899959985,White
25023510200,16298,White,,2015-07-02,Brockton,MA,02302,Plymouth,Gunshot,Armed,6252,2604,2524,463,94438,4,5,81,162,0.4165067178502879,0.4037108125399872,0.07405630198336532,
12086004000,28664,White,,2015-07-02,Miami Beach,FL,33140,Miami-Dade,Gunshot,Armed,4998,3096,31,1843,108852,4,5,88,176,0.6194477791116446,0.006202480992396959,0.36874749899959985,White
54041967400,16289,White,,2015-07-01,Weston,WV,26452,Lewis,Beaten/Bludgeoned with instrument,Unarmed,2544,2381,0,0,31886,1,1,8,15,0.9359276729559748,0,0,White
41033360100,16290,White,,2015-07-01,Wolf Creek,OR,97497,Josephine,Gunshot,Armed,2064,1846,30,15,41875,1,1,19,37,0.8943798449612403,0.014534883720930232,0.007267441860465116,White
41071030602,16291,Hispanic/Latino,,2015-07-01,McMinnville,OR,97128,Yamhill,Gunshot,Unarmed,6243,5531,11,320,70230,3,3,60,120,0.8859522665385231,0.0017619734102194459,0.051257408297292965,White
37113970304,16286,White,,2015-06-30,Franklin,NC,28734,Macon,Gunshot,Armed,2487,2330,0,157,34087,1,1,10,19,0.9368717330116606,0,0.06312826698833937,White
36091060504,16285,White,,2015-06-29,Northville,NY,12134,Fulton,Gunshot,Armed,996,950,5,21,66902,3,3,57,113,0.9538152610441767,0.0050200803212851405,0.02108433734939759,White
41051009400,16282,White,,2015-06-28,Portland,OR,97230,Multnomah,Gunshot,Armed,6573,4635,564,537,62524,2,3,50,100,0.7051574623459608,0.08580556823368325,0.08169785486079416,White
40021978000,16279,Other/Unknown,,2015-06-27,Tahlequah,OK,74464,Cherokee,Gunshot,Armed,4679,1982,102,856,26786,1,1,4,8,0.4235947852105151,0.021799529814062833,0.18294507373370378,
48029171700,16277,Hispanic/Latino,,2015-06-26,San Antonio,TX,78227,Bexar,Gunshot,Armed,9391,607,654,7591,41004,1,1,18,35,0.06463635395591524,0.06964114577787243,0.8083271217122777,Hispanic/Latino
36033951400,16278,White,,2015-06-26,Malone,NY,12953,Franklin,Gunshot,Armed,4916,4697,3,68,57511,2,3,43,86,0.9554515866558178,6.102522375915378e-4,0.013832384052074858,White
06039000102,16275,White,,2015-06-25,Friant,CA,93626,Fresno,Gunshot,Armed,4229,3080,0,641,64191,3,3,53,105,0.7283045637266493,0,0.15157247576259164,White
24005492402,16276,Black,,2015-06-25,Owings Mills,MD,21117,Baltimore,Gunshot,Unarmed,6192,1179,4292,27,89700,4,4,78,156,0.19040697674418605,0.6931524547803618,0.00436046511627907,Black
51199050306,16273,Black,,2015-06-24,Yorktown,VA,23692,York,Gunshot,Armed,4745,3711,250,149,70218,3,3,60,120,0.782086406743941,0.05268703898840885,0.03140147523709168,White
31055007472,16267,White,,2015-06-23,Omaha,NE,68116,Douglas,Gunshot,Armed,4215,3702,217,203,91802,4,4,80,159,0.8782918149466192,0.05148279952550415,0.04816132858837485,White
48367140202,16268,White,,2015-06-23,Weatherford,TX,76086,Parker,Gunshot,Armed,4004,3725,45,194,54920,2,2,39,78,0.9303196803196803,0.011238761238761238,0.04845154845154845,White
18097322601,16269,White,,2015-06-23,Indianapolis,IN,46218,Marion,Gunshot,Unarmed,2313,64,2230,19,13009,1,1,1,1,0.027669693039342844,0.9641158668396023,0.008214440121054907,Black
20155000400,16270,White,,2015-06-23,Hutchinson,KS,67501,Reno,Gunshot,Armed,3516,3082,6,239,49167,2,2,30,59,0.8765642775881684,0.0017064846416382253,0.06797497155858931,White
29183311802,16262,White,,2015-06-22,O'Fallon,MO,63366,St. Charles,Asphyxiated/Restrained,Unarmed,5773,5419,37,268,70913,3,4,61,122,0.9386800623592586,0.006409146024597263,0.04642300363762342,White
37193960102,16263,White,,2015-06-22,Ronda,NC,28669,Wilkes,Gunshot,Armed,3867,3099,290,460,48813,2,2,29,58,0.8013964313421257,0.07499353504008276,0.11895526247737263,White
06067008137,16264,White,,2015-06-22,Citrus Heights,CA,95610,Sacramento,Gunshot,Armed,2344,1958,149,89,66019,3,3,55,110,0.8353242320819113,0.06356655290102389,0.037969283276450515,White
13245010510,16265,White,,2015-06-22,Augusta,GA,30906,Richmond,Gunshot,Armed,5420,1923,3210,244,29874,1,1,6,12,0.35479704797047973,0.5922509225092251,0.045018450184501846,Black
42003562400,16266,Black,,2015-06-22,Pittsburgh,PA,15226,Allegheny,Gunshot,Armed,2780,760,1547,266,31717,1,1,8,15,0.2733812949640288,0.5564748201438849,0.09568345323741007,Black
06037404301,16260,Hispanic/Latino,,2015-06-21,Azusa,CA,91702,Los Angeles,Gunshot,Armed,5454,307,126,4861,48772,2,2,29,57,0.05628896222955629,0.0231023102310231,0.8912724605793912,Hispanic/Latino
48201553202,16261,White,,2015-06-21,Houston,TX,77090,Harris,Gunshot,Armed,4371,1152,1584,1132,37028,1,1,13,25,0.26355525051475637,0.36238846945778996,0.25897963852665296,
17031430101,16257,Black,,2015-06-20,Chicago,IL,60649,Cook,Gunshot,Armed,2826,40,2711,75,32761,1,1,9,17,0.014154281670205236,0.9593064401981599,0.02653927813163482,Black
22033003000,16258,Black,,2015-06-20,Baton Rouge,LA,70807,East Baton Rouge,Tasered,Unarmed,4204,322,3739,99,23097,1,1,3,5,0.07659372026641294,0.8893910561370124,0.023549000951474785,Black
01007010001,16253,Black,,2015-06-19,Vance,AL,35188,Bibb,Tasered,Armed,1994,1866,127,1,42614,1,1,20,40,0.9358074222668004,0.06369107321965897,5.015045135406219e-4,White
25025010103,16254,Hispanic/Latino,,2015-06-19,Boston,MA,02215,Suffolk,Gunshot,Armed,3639,1937,132,450,33227,1,1,9,18,0.5322890904094532,0.036273701566364384,0.1236603462489695,White
08123000502,16255,Hispanic/Latino,,2015-06-19,Greeley,CO,80631,Weld,Gunshot,Armed,3694,1207,36,2390,43631,1,2,21,42,0.3267460747157553,0.009745533297238766,0.6469951272333514,Hispanic/Latino
39061005600,16256,Black,,2015-06-19,Cincinnati,OH,45227,Hamilton,Gunshot,Armed,5967,4153,1268,341,55274,2,2,40,79,0.6959946371711078,0.21250209485503604,0.0571476453829395,White
36047035602,16251,White,,2015-06-18,Brooklyn,NY,11235,Kings,Gunshot,Armed,5586,5000,2,23,50014,2,2,31,61,0.8950948800572861,3.5803795202291446e-4,0.004117436448263516,White
35025000503,16249,White,,2015-06-17,Hobbs,NM,88240,Lea,Gunshot,Armed,3659,1741,215,1426,74597,3,4,65,130,0.4758130636786007,0.05875922383164799,0.389723968297349,
01021060104,16250,White,,2015-06-17,Clanton,AL,35045,Chilton,Gunshot,Armed,3219,2649,380,0,36497,1,1,12,24,0.8229263746505125,0.11804908356632494,0,White
38005940100,16245,Other/Unknown,,2015-06-16,Fort Totten,ND,,Benson,Gunshot,Armed,2524,412,2,23,40870,1,1,17,34,0.16323296354992076,7.92393026941363e-4,0.009112519809825673,
06107001902,16247,White,,2015-06-16,Visalia,CA,93277,Tulare,Gunshot,Armed,4117,2250,9,1689,71641,3,4,62,124,0.5465144522710712,0.0021860578090842847,0.41025018217148407,White
34025807300,16248,White,,2015-06-16,Asbury Park,NJ,07712,Monmouth,Gunshot,Unarmed,3582,201,2185,954,46086,1,2,25,49,0.05611390284757119,0.6099944165270799,0.2663316582914573,Black
06017031601,16243,Black,,2015-06-15,South Lake Tahoe,CA,96150,El Dorado,Gunshot,Unarmed,1519,566,0,809,39231,1,1,15,30,0.3726135615536537,0,0.532587228439763,Hispanic/Latino
34021001500,16244,Black,,2015-06-15,Trenton,NJ,08618,Mercer,Asphyxiated/Restrained,Unarmed,2766,353,2069,245,23547,1,1,3,5,0.12762111352133043,0.7480115690527838,0.08857556037599422,Black
22099020602,16236,Black,,2015-06-14,St. Martinville,LA,70582,St. Martin,Gunshot,Unarmed,2838,945,1816,0,31608,1,1,8,15,0.33298097251585623,0.6398872445384073,0,Black
